name,type,size,environment,cr,hp,ac,str,dex,con,int,wis,cha,speed_walk,speed_fly,speed_swim,speed_burrow,speed_climb,damage_resistances,damage_immunities,damage_vulnerabilities,resist_count,immune_count,vuln_count,senses_count,blindsight,darkvision,tremorsense
Monolith Footman,Construct,Large,,3,60,14,18,12,14,10,10,10,40,0,0,0,0,,"poison, bludgeoning, piercing, and slashing from nonmagical attacks not made with adamantine weapons",,0,4,0,2,0,1,0
Monolith Champion,Construct,Large,,8,102,17,19,12,16,10,10,10,40,0,0,0,0,False,"poison, psychic; bludgeoning, piercing, and slashing from nonmagical attacks not made with adamantine weapons",False,1,5,1,2,0,1,0
Monolith Footman,Construct,Large,,3,60,14,15,12,14,10,10,10,40,0,0,0,0,"bludgeoning, piercing, and slashing from nonmagical attacks not made with adamantine weapons","poison, psychic",False,3,2,1,2,0,1,0
Moon Drake,Dragon,Medium,,5,76,15,10,20,19,13,18,14,25,100,0,0,0,varies (see Moonbound),,varies (see Moonbound),1,0,1,2,0,1,0
Moon Nymph,Aberration,Medium,,8,110,13,5,17,12,13,15,17,0,40,0,0,0,"necrotic, radiant",psychic,,2,1,0,2,0,1,0
Moon Weaver,Beast,Small,,1/2,36,13,11,16,13,10,13,14,20,40,0,0,20,,,,0,0,0,2,0,1,0
Moonchild Naga,Monstrosity,Large,,6,75,15,17,18,14,12,16,18,40,0,0,0,0,,poison,,0,1,0,2,0,1,0
Moonkite,Celestial,Large,,5,93,15,15,18,16,14,16,19,0,120,0,0,0,"fire, radiant; bludgeoning, piercing, and slashing from nonmagical attacks",poison,,5,1,0,2,1,0,0
Moonless Hunter,Fey,Medium,,4,75,14,16,18,16,11,14,12,40,0,0,0,30,"necrotic; bludgeoning, piercing or slashing from nonmagical attacks not made w/silvered weapons",,,3,0,0,2,0,1,0
Moonlit King,Fey,Medium,,17,204,17,16,20,18,20,18,20,30,0,0,0,0,"acid; bludgeoning, piercing, and slashing from attacks not made with cold iron weapons","cold, fire, poison",False,4,3,1,3,1,1,0
Moonweb,Aberration,Medium,,6,97,16,10,18,16,1,16,6,0,30,0,0,0,,,,0,0,0,2,1,0,0
Moppet,Construct,Tiny,,1,17,10,3,10,10,3,10,15,20,0,0,0,0,,"poison, psychic",,0,2,0,2,0,1,0
Mordant Snare,Aberration,Gargantuan,,15,264,18,23,16,22,15,14,6,10,0,0,20,0,bludgeoning from nonmagical attacks,acid,,1,1,0,3,0,1,1
Mordant Snare,Aberration,Gargantuan,,15,248,18,23,16,21,15,14,6,30,0,0,10,0,bludgeoning from nonmagical attacks,acid,False,1,1,1,3,0,1,1
Mordovermis,Aberration,large,,3,72,13,16,14,14,6,14,16,10,40,0,0,0,"bludgeoning,Aberrant Resilience",prone,,2,1,0,1,0,1,0
Morko,Fey,Small,,1/4,17,12,12,15,11,12,10,8,30,0,0,0,0,,"fire, poison",,0,2,0,1,0,0,0
Morphoi,Plant,Medium,,1/2,33,13,11,16,13,14,10,15,30,0,30,0,0,,,,0,0,0,2,0,1,0
Morphoi,Plant,Medium,,1/2,33,13,14,16,13,14,10,15,30,0,0,0,0,False,False,False,1,1,1,2,0,1,0
Mortifera,Aberration,Large,,6,135,16,18,16,15,8,10,5,30,0,30,0,0,,,,0,0,0,2,1,0,0
Moss Lurker,Humanoid,Small,,1,45,15,14,14,12,12,10,10,30,0,0,0,0,,"fire, poison",,0,2,0,2,1,0,0
Moss Lurker,Humanoid,Small,,1,45,15,14,14,12,12,10,10,30,0,0,0,0,False,poison,False,1,1,1,2,1,0,0
Mountain Dryad,Fey,Huge,,11,172,17,29,12,20,14,18,18,40,0,0,30,0,lightning,"cold, poison",,1,2,0,3,0,1,1
Mountain Dwarf Defender,Humanoid,Medium,,3,52,20,16,12,14,10,10,14,30,0,0,0,0,,,,0,0,0,1,0,0,0
Mountain Dwarf Lord,Humanoid,Medium,,14,171,20,20,12,20,12,12,16,30,0,0,0,0,,,,0,0,0,1,0,0,0
Mountain Dwarf Soldier,Humanoid,Medium,,1/2,19,16,14,12,14,10,10,10,30,0,0,0,0,,,,0,0,0,1,0,0,0
Mountain Giant,Giant,Gargantuan,,21,313,20,26,10,22,14,20,10,50,0,0,0,0,,"cold, fire, lightning, thunder; bludgeoning",,0,5,0,2,0,0,1
Mountain Nymph,Fey,Medium,,6,112,15,12,18,16,10,18,14,30,0,0,0,30,,,,0,0,0,2,0,1,0
Mountain Strider,Monstrosity,Large,,1,34,12,16,14,17,8,14,9,30,0,0,0,30,cold,,,1,0,0,2,0,1,0
Mud Golem,Construct,Small,,1,27,10,15,10,13,3,8,1,20,0,0,0,0,"bludgeoning, piercing, and slashing from nonmagical attacks not made with adamantine","poison, psychic",,3,2,0,2,0,1,0
Mudmutt,Monstrosity,Large,,5,105,15,19,20,15,3,12,2,30,0,20,0,0,thunder,,,1,0,0,2,0,1,0
Mule,Beast,Medium,"Hill, Grassland, Settlement, Urban",1/8,11,10,14,10,13,2,10,5,40,0,0,0,0,,,,0,0,0,1,0,0,0
Mule,Beast,Medium,,1/8,11,10,12,10,12,2,10,4,40,0,0,0,0,,,,0,0,0,1,0,0,0
Mule,Beast,medium,,1/8,10,10,14,10,12,2,10,4,40,0,0,0,0,"exhaustion,prone",,,2,0,0,1,0,0,0
Mummy,Undead,Medium,"Temple, Desert, Shadowfell, Ruin, Tomb",3,58,11,16,8,15,6,10,12,20,0,0,0,0,"bludgeoning, piercing, and slashing from nonmagical attacks","necrotic, poison",fire,3,2,1,2,0,1,0
Mummy,Undead,Medium,,3,67,11,16,8,16,10,10,12,20,0,0,0,0,damage from nonmagical weapons,"necrotic, poison",,1,2,0,2,0,1,0
Mummy Lord,Undead,Medium,"Temple, Desert, Shadowfell, Ruin, Tomb",15,97,17,18,10,17,11,18,16,20,0,0,0,0,,"necrotic, poison; bludgeoning, piercing, and slashing from nonmagical attacks",bludgeoning,0,5,1,2,0,1,0
Mummy Lord,Undead,Medium,,15,221,17,18,10,18,12,18,16,30,0,0,0,0,,"necrotic, poison; damage from nonmagical weapons",,0,3,0,2,0,1,0
"Mummy, Peat",Undead,Medium,,5,93,12,19,9,18,6,10,10,30,0,0,0,0,lightning; bludgeoning &amp; piercing from nonmagical attacks,poison,,3,1,0,2,0,1,0
Mummy,Undead,medium,,3,80,13,16,8,16,6,14,12,20,0,0,0,0,"bludgeoning,piercing,and slashing damage from nonmagical attacks","necrotic,charmed,frightened,paralyzed,Undead Resilience",fire,3,5,1,1,0,1,0
Mummy Lord,Undead,medium,,15,270,17,18,10,26,20,28,26,20,0,0,0,0,,"necrotic; bludgeoning,piercing,and slashing damage from nonmagical attacks,charmed,frightened,paralyzed,Undead Resilience",fire,0,8,1,1,0,1,0
Muraenid,Monstrosity,Large,,2,45,14,16,14,12,12,13,7,0,0,40,0,0,,,,0,0,0,2,0,1,0
Murgrik,Aberration,Large,,9,152,18,23,10,18,6,14,9,40,20,40,0,0,,,,0,0,0,2,0,1,0
Murmuring Worm,Aberration,Huge,,12,195,16,20,12,20,8,14,18,40,0,40,20,40,,psychic,,0,1,0,3,0,1,1
Musk Deer,Beast,Tiny,,1/4,17,13,4,16,12,2,14,7,30,0,0,0,0,,,,0,0,0,1,0,0,0
"Musk Deer, Swarm",Beast,Medium,,2,44,13,11,16,12,2,14,7,30,0,0,0,0,"bludgeoning, piercing, slashing",,,3,0,0,1,0,0,0
Mycolid Commoner,Plant,small,,1/2,21,12,10,14,10,6,16,4,15,0,0,0,0,"poison,Plant Resilience",,,2,0,0,1,0,0,0
Mycolid Spore Lord,Plant,medium,,3,68,14,16,14,12,8,18,8,15,0,0,0,0,Plant Resilience,poison,,1,1,0,1,0,0,0
Mydnari,Humanoid,Medium,,1/2,22,13,12,16,13,14,16,14,30,0,0,0,0,,acid,,0,1,0,2,1,0,0
Myling,Undead,Small,,2,45,13,15,10,12,10,12,10,30,0,0,10,0,"bludgeoning, piercing, and slashing from nonmagical attacks not made with silvered weapons","necrotic, poison",,3,2,0,2,0,1,0
Myling,Undead,Small,,2,45,13,10,16,12,10,12,10,10,0,0,30,0,"bludgeoning, piercing, and slashing from nonmagical attacks not made with silvered weapons","necrotic, poison",False,3,2,1,2,0,1,0
Myrmex,Elemental,Medium,,5,90,15,16,13,16,10,14,8,40,0,0,40,40,poison; nonmagic B/P/S attacks,,,2,0,0,2,1,0,0
Myrmex Speaker,Elemental,Large,,9,119,16,18,13,17,12,16,10,40,0,0,40,40,poison; nonmagic B/P/S attacks,,,2,0,0,2,1,0,0
"Myrmex, Young",Elemental,Small,,1,54,13,12,13,13,8,10,8,30,0,0,15,30,poison,,,1,0,0,2,1,0,0
Mystic,Humanoid,Medium,,3,75,14,12,14,16,17,11,12,30,0,0,0,0,necrotic,,,1,0,0,2,0,1,0
Mytholabe,Construct,Large,,9,152,18,20,13,18,6,16,1,0,30,0,0,0,"acid, cold, fire, radiant, thunder","poison, psychic; bludgeoning, piercing, and slashing from magical attacks",,5,5,0,1,0,0,0
Nachzehrer,Undead,Medium,,8,136,15,20,12,18,10,15,9,30,0,0,15,0,,"necrotic, poison",,0,2,0,2,0,1,0
Naiad,Fey,Medium,,1,22,15,14,12,10,12,16,18,30,0,30,0,0,,,fire,0,0,1,2,0,1,0
Naina,Dragon,Large,,11,231,17,20,16,21,15,18,18,40,120,0,0,0,"bludgeoning, piercing, and slashing from nonmagical attacks",,,3,0,0,2,0,1,0
Naina,Dragon,Large,,11,231,17,20,16,21,15,18,18,120,40,0,0,0,"bludgeoning, piercing, and slashing from nonmagical attacks",poison,False,3,1,1,2,0,1,0
Naizu-Ha,Fey,Small,,6,117,17,17,15,17,13,11,13,30,0,0,0,0,,,,0,0,0,1,0,0,0
Nalfeshnee,Fiend,Large,Abyss,13,184,18,21,10,22,19,12,15,20,30,0,0,0,"cold, fire, lightning; bludgeoning, piercing, and slashing from nonmagical attacks",poison,,6,1,0,2,0,0,0
Nalfeshnee,Fiend,Large,,13,184,18,20,16,22,20,16,16,20,30,0,0,0,"cold, fire, lightning; damage from nonmagical weapons",poison,,4,1,0,2,0,0,0
Nalfeshnee,Fiend,large,,13,196,18,20,10,32,26,22,24,20,30,0,0,0,"bludgeoning,piercing,and slashing damage from nonmagical attacks,Demonic Resilience",Demonic Resilience,,4,1,0,1,0,0,0
Nalusa Falaya,Aberration,Medium,,1/2,33,13,12,15,13,11,13,9,30,0,0,0,0,,,,0,0,0,2,0,1,0
Nariphon,Plant,Huge,,13,195,10,24,6,21,6,14,9,15,0,0,0,0,,"bludgeoning, piercing, poison",,0,3,0,2,0,0,1
Narshark,Monstrosity,Large,,1/2,25,14,16,12,15,2,14,4,10,40,0,0,0,,,,0,0,0,2,0,1,0
Nautiloid,Elemental,Gargantuan,,13,216,18,21,15,16,7,12,6,0,0,90,0,0,"piercing, bludgeoning, &amp; slashing from nonmagical attacks ",cold,,4,1,0,3,1,1,0
Necrohydra,Undead,Huge,,9,207,13,20,6,20,3,10,7,30,0,0,0,0,necrotic,poison,False,1,1,1,2,0,1,0
Necromancer,Humanoid,Medium,,6,67,12,10,14,16,16,12,10,30,0,0,0,0,,,,0,0,0,1,0,0,0
Necrophage Ghast,Undead,Medium,,4,65,13,10,17,14,16,10,8,30,0,0,0,0,necrotic,poison,,1,1,0,2,0,1,0
Necrotech Bonecage Constrictor,Undead,Huge,,9,175,16,19,16,22,6,8,5,50,0,0,0,0,,,"bludgeoning, thunder",0,0,2,3,0,1,1
Necrotech Reaver,Undead,Huge,,6,126,15,21,7,18,3,8,7,40,0,0,0,0,,poison,,0,1,0,2,0,1,0
Necrotech Thunderer,Undead,Huge,,8,126,14,20,5,21,5,14,9,20,0,0,0,0,nonmagic B/P/S attacks,"necrotic, poison",,1,2,0,2,1,0,0
Necrotic Tick,Beast,Tiny,,1/4,3,15,2,14,12,1,12,8,10,0,0,0,10,,,,0,0,0,2,0,1,0
Neophron,Fiend,Medium,,8,114,16,19,16,20,8,16,14,40,90,0,0,0,"cold, fire, lightning; bludgeoning, piercing, and slashing from nonmagical attacks",poison,,6,1,0,2,0,1,0
Nephirron Devil,Fiend,Huge,,16,225,19,27,14,23,22,19,25,40,80,0,0,0,"acid, cold; bludgeoning, piercing, and slashing from nonmagical attacks not made with silvered weapons","fire, poison",,5,2,0,2,0,0,0
Ngobou,Beast,Large,,5,85,15,20,9,16,2,9,6,40,0,0,0,0,,,,0,0,0,1,0,0,0
Ngobou,Beast,Large,,5,102,15,20,9,16,2,12,6,40,0,0,0,0,False,False,False,1,1,1,1,0,0,0
Nharyth,Aberration,Huge,,9,168,17,20,15,18,5,14,7,0,40,0,0,0,"bludgeoning, psychic",,,2,0,0,2,1,0,0
Nian,Monstrosity,Large,,4,102,13,18,11,17,11,16,9,50,0,30,0,30,,poison,,0,1,0,2,0,0,0
Nichny,Fey,Medium,,6,112,17,17,19,17,18,18,19,30,0,0,0,30,"acid, cold, fire, lightning; bludgeoning, piercing, and slashing from nonmagical attacks not made with silvered weapons",poison,,7,1,0,2,0,1,0
Nichny,Fey,Medium,,6,127,17,17,19,17,18,18,19,30,0,0,0,0,"bludgeoning, piercing, and slashing from nonmagical attacks not made with silvered weapons",poison,The falseheart is vulnerable to radiant damage.,3,1,1,2,0,1,0
Night Hag,Fiend,Medium,"Forest, Ruin, Jungle, Feywild, Shadowfell, Caverns, Swamp, Settlement, Hell",5,112,17,18,15,16,16,14,16,30,0,0,0,0,"cold, fire; bludgeoning, piercing, and slashing from nonmagical attacks not made with silvered weapons",,,5,0,0,2,0,1,0
Night Hag,Fey,Medium,,5,105,17,18,14,16,16,14,16,30,0,0,0,0,,,,0,0,0,2,0,1,0
Night Scorpion,Beast,Large,,3,90,14,15,14,14,1,9,3,40,0,0,0,0,,,,0,0,0,2,1,0,0
Night Hag,Fiend,medium,,5,104,17,18,14,16,16,14,22,30,0,0,0,0,"cold,fire; bludgeoning,piercing,and slashing damage from nonmagical attacks","charmed,unconscious",,5,2,0,1,0,0,0
Nightgarm,Monstrosity,Large,,6,114,15,20,14,18,10,15,16,20,0,0,0,0,"lightning, thunder; bludgeoning, piercing, and slashing from nonmagical attacks not made with silvered weapons",,radiant; silvered weapons,5,0,2,2,0,1,0
Nightgarm,Monstrosity,Large,,6,152,15,20,14,18,10,15,16,40,0,0,0,0,"lightning, thunder",False,"radiant; bludgeoning, piercing, and slashing from nonmagical attacks made with silvered weapons",2,1,4,2,0,1,0
Nightgaunt,Aberration,Large,,10,142,17,18,17,18,4,16,16,20,60,0,0,0,"bludgeoning, necrotic",,,2,0,0,2,1,0,0
Nightmare,Fiend,Large,"Abyss, Shadowfell, Hell",3,68,13,18,15,16,10,13,15,60,90,0,0,0,,fire,,0,1,0,1,0,0,0
Nightmare,Fiend,Large,,3,68,13,18,14,16,10,12,14,60,90,0,0,0,,fire,,0,1,0,1,0,0,0
Nightmare,Fiend,large,,3,76,13,18,14,16,10,12,14,60,90,0,0,0,,fire,,0,1,0,1,0,0,0
Night Scorpion,Beast,Large,,3,90,14,15,14,14,1,9,3,40,0,0,0,0,False,False,False,1,1,1,2,1,0,0
Nihileth,Undead,Large,,13,157,17,21,9,15,18,15,18,40,0,0,0,0,"bludgeoning, piercing and slashing from nonmagical attacks","cold, necrotic, poison",False,3,3,1,2,0,1,0
Nihilethic Zombie,Undead,Medium,,1,22,9,13,6,16,3,6,5,20,0,30,0,0,"bludgeoning, piercing, and slashing from nonmagical attacks","cold, necrotic, poison; bludgeoning, piercing and slashing from nonmagical attacks (only when in ethereal form)",,3,6,0,2,0,1,0
Nihilethic Dominator,Undead,Large,,5,82,13,16,8,16,3,6,7,30,0,0,0,0,False,"cold, necrotic, poison",False,1,3,1,2,0,1,0
Nihilethic Zombie,Undead,Medium,,1,37,8,13,6,16,3,6,5,30,0,0,0,0,False,"cold, necrotic, poison",False,1,3,1,2,0,1,0
Nilbog,Humanoid,Small,,1,14,14,12,8,10,12,14,10,30,0,0,0,0,,,,0,0,0,2,0,1,0
Ningyo,Aberration,Small,,7,77,15,8,21,15,14,11,7,0,60,60,0,0,"acid, cold, fire, necrotic, poison",,,5,0,0,2,0,1,0
Niya-Atha Raja,Fey,Medium,,7,117,17,14,21,14,10,13,19,30,0,0,0,30,,,,0,0,0,1,0,0,0
Niya-Atha Sorcerer,Fey,Medium,,4,66,13,13,16,13,12,10,18,30,0,0,0,30,cold,,,1,0,0,1,0,0,0
Niya-Atha Warrior,Fey,Medium,,2,49,16,14,15,12,11,10,14,30,0,0,0,30,,,,0,0,0,1,0,0,0
Nkosi,Humanoid,Medium,,1/2,11,15,16,16,12,10,10,8,30,0,0,0,0,,,,0,0,0,2,0,1,0
Nkosi Pridelord,Humanoid,Medium,,4,93,16,18,18,12,10,10,14,30,0,0,0,0,,,,0,0,0,2,0,1,0
Nkosi,Humanoid,Medium,,1/2,27,15,16,16,12,10,10,8,50,0,0,0,0,False,False,False,1,1,1,2,0,1,0
Nkosi War Ostrich,Beast,Large,,1/2,42,11,15,12,16,2,10,5,60,0,0,0,0,,,,0,0,0,2,0,1,0
Nkosi Pridelord,Humanoid,Medium,,4,82,16,18,18,12,10,10,14,50,0,0,0,0,False,False,False,1,1,1,2,0,1,0
Noble,Humanoid,Medium,"Urban, Grassland, Hills, Settlement",1/8,9,15,11,12,11,12,14,16,30,0,0,0,0,,,,0,0,0,1,0,0,0
Noble,Humanoid,Medium,,1/4,13,15,10,12,10,10,12,14,30,0,0,0,0,,,,0,0,0,1,0,0,0
Noble,Humanoid,medium,,1/8,7,14,10,12,10,12,14,20,30,0,0,0,0,Impenetrable Ego,,,1,0,0,1,0,0,0
Noctiny,Humanoid,Medium,,2,52,13,12,13,14,10,11,16,30,0,0,0,0,,,,0,0,0,1,0,0,0
Noctiny,Humanoid,Medium,,2,52,13,16,13,14,10,11,16,30,0,0,0,0,False,False,False,1,1,1,1,0,0,0
Nodosaurus,Beast,Large,,1,45,13,17,11,14,2,12,5,30,0,0,0,0,,,,0,0,0,1,0,0,0
Noth-norren,Elemental,Gargantuan,,13,203,14,21,18,18,8,14,10,0,90,0,0,0,"lightning; bludgeoning, piercing, and slashing from nonmagical attacks","poison, thunder",,4,2,0,2,0,1,0
Npc: Apostle,Humanoid,Medium,,6,117,15,12,13,15,10,18,14,30,0,0,0,0,,,,0,0,0,1,0,0,0
Npc: Atavist,Humanoid,Medium,,4,75,16,18,14,17,13,7,9,30,0,0,0,0,"necrotic, poison",,,2,0,0,1,0,0,0
Npc: Breathstealer,Humanoid,Medium,,7,99,15,10,18,13,10,12,14,30,0,0,0,0,,,,0,0,0,1,0,0,0
Npc: Cultist Psychophant,Humanoid,Medium,,9,149,15,10,12,14,12,15,18,30,0,0,0,0,psychic,,,1,0,0,1,0,0,0
Npc: Field Commander,Humanoid,Medium,,10,170,19,19,14,18,12,13,18,30,0,0,0,0,,,,0,0,0,1,0,0,0
Npc: First Servant,Humanoid,Medium,,12,162,17,12,15,14,15,20,18,30,0,0,0,0,,,,0,0,0,1,0,0,0
Npc: Fixer,Humanoid,Medium,,2,44,13,10,14,12,13,15,15,30,0,0,0,0,,,,0,0,0,1,0,0,0
Npc: Frost-Afflicted,Humanoid,Medium,,3,65,13,13,14,15,12,17,10,30,0,0,0,0,,cold,,0,1,0,1,0,0,0
Npc: Infested Duelist,Humanoid,Medium,,9,144,18,11,20,10,10,16,15,40,0,0,0,30,acid,poison,,1,1,0,1,0,0,0
Npc: Infiltrator,Humanoid,Medium,,2,55,13,10,15,13,16,15,16,30,0,0,0,0,,,,0,0,0,1,0,0,0
Npc: Merchant Captain,Humanoid,Medium,,6,104,15,9,16,13,14,13,18,30,0,0,0,0,,,,0,0,0,1,0,0,0
Npc: Warlock Of The Genie Lord,Humanoid,Medium,,5,78,15,10,16,14,12,13,19,30,0,0,0,0,"acid, cold, fire, lightning, thunder",,,5,0,0,1,0,0,0
Npc: Wind Acolyte,Humanoid,Medium,,5,105,15,10,20,16,12,18,10,30,50,0,0,0,"cold, lightning",,,2,0,0,2,1,0,0
Nullicorn,Aberration,Large,,5,105,12,18,14,15,11,17,16,50,0,0,0,0,,"necrotic, poison",,0,2,0,2,1,0,0
Nyctli,Fey,Tiny,,1/4,7,14,2,18,10,6,14,12,10,40,0,0,0,,,,0,0,0,2,0,1,0
Nyctli Swarm,Fey,Large,,10,110,14,10,18,10,6,14,16,10,40,0,0,0,"bludgeoning, piercing, slashing",,,3,0,0,2,0,1,0
Oaken Sentinel,Plant,Huge,,10,189,16,22,6,19,5,8,3,10,0,0,0,0,"bludgeoning, piercing",,lightning,2,0,1,2,1,0,0
Oasis Keeper,Monstrosity,Huge,,9,123,15,20,14,16,3,12,8,30,0,30,0,0,"bludgeoning, piercing, and slashing from nonmagical attacks",poison,,3,1,0,3,1,1,0
Obeleric,Aberration,Medium,,3,75,15,16,14,16,7,12,7,30,0,0,15,0,,,,0,0,0,2,0,0,1
Obsidian Ophidian,Elemental,Huge,,5,136,16,17,15,18,5,12,7,30,0,0,0,0,nonmagical piercing &amp; slashing attacks ,,"bludgeoning, cold",2,0,2,2,0,0,1
Ochre Jelly,Ooze,Large,"Underdark, Sewer, Caverns, Ruin, Water",2,45,8,15,6,14,2,6,1,10,0,0,0,10,acid,"lightning, slashing",,1,2,0,2,1,0,0
Ochre Jelly,Ooze,Large,,2,45,8,14,6,14,1,6,1,15,0,15,0,15,,"acid, lightning, slashing",,0,3,0,2,1,0,0
Ochre Jelly,Ooze,large,,2,71,8,16,6,14,2,6,1,15,0,0,0,15,"acid,Ooze Resilience","lightning,slashing,grappled,poisoned,Ooze Resilience",,2,5,0,1,0,0,0
Octopus,Beast,Small,Water,0,3,12,4,15,11,3,10,4,5,0,30,0,0,,,,0,0,0,2,0,1,0
Octopus,Beast,Tiny,,0,3,12,4,14,10,3,10,4,5,0,30,0,0,,,,0,0,0,2,0,1,0
Octopus,Beast,small,,0,8,11,4,12,10,2,10,4,5,0,30,0,0,,,,0,0,0,1,0,1,0
"Octopus, Giant",Beast,large,,1,44,11,16,12,12,4,10,4,10,0,60,0,0,,,,0,0,0,1,0,1,0
Oculo Swarm,Aberration,Large,,4,110,15,10,20,16,8,15,17,5,40,0,0,0,"bludgeoning, piercing, slashing",,,3,0,0,2,0,1,0
Oculo Swarm,Swarm,Large,,4,82,15,10,20,14,8,15,17,40,5,0,0,0,"bludgeoning, piercing, slashing",False,False,3,1,1,2,0,1,0
Offal Walker,Undead,Medium,,1,37,12,13,11,16,5,6,7,25,0,0,0,0,,poison,,0,1,0,2,1,0,0
Ogre,Giant,Large,"Hill, Desert, Underdark, Grassland, Mountains, Coastal, Tundra, Ruin, Swamp, Feywild, Mountain, Forest, Arctic, Jungle, Hills, Caverns",2,59,11,19,8,16,5,7,7,40,0,0,0,0,,,,0,0,0,2,0,1,0
Ogre,Giant,Large,,2,59,12,19,8,16,10,10,8,40,0,0,0,0,,,,0,0,0,2,0,1,0
"Ogre, Alleybasher",Giant,Large,,4,85,13,19,12,16,8,7,7,40,0,0,0,0,,,,0,0,0,2,0,1,0
"Ogre, Black Sun",Giant,Large,,8,152,17,20,13,18,10,12,14,30,0,0,0,0,,,,0,0,0,2,0,1,0
"Ogre Chieftain, Corrupted",Giant,Large,,6,127,17,20,8,16,5,7,8,40,0,0,0,0,,,,0,0,0,2,0,1,0
"Ogre, Cunning Artisan",Giant,Large,,5,119,14,18,10,17,16,12,15,30,0,0,0,0,,,,0,0,0,2,0,1,0
Ogre Flesh Heap,Undead,Large,,4,59,11,18,6,18,3,8,4,30,0,0,0,0,,poison,,0,1,0,2,0,1,0
"Ogre, Kadag",Giant,Large,,7,133,14,20,8,18,10,16,5,40,0,0,0,0,necrotic; piercing from nonmagical attacks,,,2,0,0,2,0,1,0
Ogre Mage,Giant,Large,,7,102,16,18,10,16,14,12,16,30,30,0,0,0,,,,0,0,0,2,0,1,0
"Ogre, Rainforest",Giant,Large,,4,90,12,19,12,14,7,10,7,40,0,0,0,0,,,,0,0,0,2,0,1,0
"Ogre, Rockchewer",Giant,Huge,,5,126,14,21,7,18,6,9,7,40,0,0,0,0,bludgeoning from nonmagical attacks,,,1,0,0,2,0,1,0
"Ogre, Void Blessed",Giant,Large,,6,133,15,20,8,19,5,16,6,30,0,0,0,0,"necrotic, poison",psychic,,2,1,0,3,1,0,1
Ogre Zombie,Undead,Large,"Temple, Ruin, Shadowfell, Tomb",2,85,8,19,6,18,3,6,5,30,0,0,0,0,,poison,,0,1,0,2,0,1,0
Ogre Zombie,Undead,Large,,2,59,11,18,6,18,3,8,4,30,0,0,0,0,,poison,,0,1,0,2,0,1,0
Ogre,Giant,large,,2,66,11,18,8,16,4,6,6,40,0,0,0,0,Giant Attributes,,Giant Attributes,1,0,1,1,0,1,0
Ogre Zombie,Undead,large,,2,72,8,18,6,18,2,6,4,30,0,0,0,0,,Undead Resilience,,0,1,0,1,0,1,0
Ogrekin,Humanoid,Medium,,1,32,11,16,12,14,10,10,10,30,0,0,0,0,,,,0,0,0,2,0,1,0
Ogrepede,Undead,Huge,,6,142,13,21,9,17,5,5,3,40,0,0,0,20,,poison,,0,1,0,2,0,1,0
Old Salt,Undead,Medium,,5,117,15,13,16,15,10,14,10,30,0,30,0,0,necrotic,poison,,1,1,0,2,0,1,0
Oliphaunt,Beast,Gargantuan,,8,148,14,27,9,23,3,11,6,50,0,0,0,0,,,,0,0,0,1,0,0,0
One-Headed Clockwork Dragon,Construct,Large,,8,178,16,22,10,20,10,10,1,30,50,0,0,0,,"poison, psychic",,0,2,0,2,0,1,0
One-Horned Ogre,Giant,Large,,5,93,14,21,10,17,8,10,18,40,0,0,0,0,,,,0,0,0,2,0,1,0
Oni,Giant,Large,"Urban, Forest",7,110,16,19,11,16,14,12,15,30,30,0,0,0,,,,0,0,0,2,0,1,0
Oni,Giant,large,,7,134,16,18,16,22,14,18,22,30,30,0,0,0,Giant Attributes,prone,,1,1,0,1,0,1,0
Onyx Magistrate,Construct,Large,,8,123,16,19,10,18,16,20,20,0,30,0,0,0,"cold, fire, psychic","necrotic, poison; bludgeoning, piercing, and slashing from nonmagical attacks not made with adamantine weapons",,3,5,0,2,0,1,0
Oozasis,Ooze,Gargantuan,,9,217,7,18,5,20,12,22,18,20,0,20,0,20,"fire, lightning; bludgeoning, piercing, and slashing from nonmagical attacks",acid,thunder,5,1,1,3,1,0,1
Oozasis,Ooze,Gargantuan,,9,217,7,18,5,20,8,20,13,20,0,0,20,0,"fire; bludgeoning, piercing, and slashing from nonmagical attacks",acid,cold,4,1,1,2,1,0,0
"Ooze, Leavesrot",Ooze,Large,,4,105,8,17,7,15,1,8,1,20,0,0,0,0,,"acid, bludgeoning, cold",,0,3,0,2,1,0,0
"Ooze, Manure",Ooze,Medium,,1,45,7,14,5,16,1,6,1,20,0,0,0,20,,"acid, cold, slashing",,0,3,0,2,1,0,0
"Ooze, Scintillating",Ooze,Large,,12,165,15,20,10,16,3,7,3,30,0,0,0,30,,"acid, cold, lightning, slashing",,0,4,0,2,1,0,0
"Ooze, Shoal",Ooze,Gargantuan,,10,232,9,20,8,19,1,10,5,10,0,40,0,0,"bludgeoning, piercing, slashing",acid,,3,1,0,2,1,0,0
"Ooze, Sinkhole",Ooze,Gargantuan,,4,108,7,18,5,16,3,6,1,20,0,0,40,20,,acid ,,0,1,0,2,1,0,0
"Ooze, Sinoper",Ooze,Medium,,9,170,7,21,5,19,3,14,4,20,0,0,0,20,nonmagic B/P/S weapons,"acid, cold, fire, poison",,1,4,0,2,1,0,0
"Ooze, Snow",Ooze,Huge,,7,171,6,18,3,16,1,12,5,30,0,0,20,0,nonmagic B/P/S attacks,,,1,0,0,2,1,0,0
